사고일시,요일,사고유형,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사고날짜,사고시간
2014-01-29 03:00:00,수요일,차대차,건조,맑음,단일로,승용,42,상해없음,승용,남,31.0,경상,2014-01-29,03:00:00
2014-01-29 07:00:00,수요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,37.0,경상,2014-01-29,07:00:00
2014-01-29 16:00:00,수요일,차대사람,건조,맑음,단일로,승용,31,상해없음,보행자,남,56.0,경상,2014-01-29,16:00:00
2014-01-29 19:00:00,수요일,차대차,건조,맑음,교차로,승용,33,상해없음,승용,여,58.0,경상,2014-01-29,19:00:00
2014-01-29 22:00:00,수요일,차대차,건조,맑음,교차로,화물,47,상해없음,승용,남,55.0,경상,2014-01-29,22:00:00
2014-01-30 00:00:00,목요일,차대차,건조,맑음,단일로,승용,32,상해없음,승용,남,51.0,상해없음,2014-01-30,00:00:00
2014-01-30 00:00:00,목요일,차대차,건조,맑음,교차로,승용,31,상해없음,승용,남,49.0,경상,2014-01-30,00:00:00
2014-01-30 01:00:00,목요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,남,53.0,경상,2014-01-30,01:00:00
2014-01-30 02:00:00,목요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,48.0,중상,2014-01-30,02:00:00
2014-01-30 04:00:00,목요일,차대차,습기,맑음,단일로,승용,30,상해없음,승용,남,45.0,상해없음,2014-01-30,04:00:00
2014-01-30 19:00:00,목요일,차대차,습기,흐림,단일로,화물,41,상해없음,승용,남,60.0,경상,2014-01-30,19:00:00
2014-01-30 23:00:00,목요일,차대차,건조,맑음,교차로,승용,29,경상,승용,남,62.0,경상,2014-01-30,23:00:00
2014-01-31 06:00:00,금요일,차대차,건조,맑음,교차로,승용,39,상해없음,승용,남,51.0,경상,2014-01-31,06:00:00
2014-01-31 19:00:00,금요일,차대차,건조,맑음,교차로,승용,52,상해없음,승용,남,29.0,상해없음,2014-01-31,19:00:00
2014-01-31 20:00:00,금요일,차대차,건조,맑음,교차로,승용,51,상해없음,승용,여,42.0,경상,2014-01-31,20:00:00
2014-01-31 23:00:00,금요일,차대차,건조,맑음,단일로,승용,53,상해없음,승용,남,44.0,상해없음,2014-01-31,23:00:00
2014-01-31 23:00:00,금요일,차대사람,건조,맑음,단일로,승용,32,상해없음,보행자,남,25.0,경상,2014-01-31,23:00:00
2014-02-01 02:00:00,토요일,차대차,건조,기타,단일로,승용,25,부상신고,화물,남,32.0,상해없음,2014-02-01,02:00:00
2014-02-01 04:00:00,토요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,32.0,중상,2014-02-01,04:00:00
2014-02-01 20:00:00,토요일,차대차,습기,맑음,단일로,승용,41,상해없음,승용,남,35.0,중상,2014-02-01,20:00:00
2014-02-01 22:00:00,토요일,차대차,습기,비,교차로,화물,40,상해없음,승용,남,39.0,중상,2014-02-01,22:00:00
2014-02-01 23:00:00,토요일,차대차,건조,맑음,단일로,승용,44,상해없음,승용,남,38.0,경상,2014-02-01,23:00:00
2014-02-02 02:00:00,일요일,차대차,습기,비,교차로,승용,35,상해없음,승용,남,34.0,경상,2014-02-02,02:00:00
2014-02-02 03:00:00,일요일,차대차,습기,비,단일로,승용,31,상해없음,승용,남,31.0,경상,2014-02-02,03:00:00
2014-02-02 03:00:00,일요일,차대차,습기,비,교차로,승용,25,상해없음,승용,남,66.0,경상,2014-02-02,03:00:00
2014-02-02 04:00:00,일요일,차대차,습기,비,단일로,화물,57,상해없음,승용,남,28.0,경상,2014-02-02,04:00:00
2014-02-02 06:00:00,일요일,차대차,습기,눈,교차로,승용,30,상해없음,승용,남,56.0,경상,2014-02-02,06:00:00
2014-02-02 07:00:00,일요일,차대차,습기,비,단일로,승용,45,상해없음,승용,남,56.0,경상,2014-02-02,07:00:00
2014-02-02 21:00:00,일요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,남,34.0,경상,2014-02-02,21:00:00
2014-02-03 00:00:00,월요일,차대차,건조,맑음,단일로,승용,27,상해없음,이륜,남,36.0,경상,2014-02-03,00:00:00
2014-02-03 03:00:00,월요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,남,46.0,경상,2014-02-03,03:00:00
2014-02-03 03:00:00,월요일,차대차,건조,맑음,교차로,승용,37,경상,승용,남,57.0,경상,2014-02-03,03:00:00
2014-02-03 19:00:00,월요일,차대차,건조,맑음,교차로,승용,41,상해없음,승용,남,47.0,중상,2014-02-03,19:00:00
2014-02-03 22:00:00,월요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,여,44.0,부상신고,2014-02-03,22:00:00
2014-02-04 03:00:00,화요일,차대차,건조,맑음,교차로,승용,34,상해없음,승용,남,64.0,경상,2014-02-04,03:00:00
2014-02-04 06:00:00,화요일,차대차,건조,맑음,교차로,승용,42,상해없음,승용,남,60.0,경상,2014-02-04,06:00:00
2014-02-04 08:00:00,화요일,차대차,건조,맑음,교차로,승용,36,상해없음,승용,남,32.0,경상,2014-02-04,08:00:00
2014-02-04 22:00:00,화요일,차대사람,건조,맑음,단일로,승용,40,상해없음,보행자,여,25.0,중상,2014-02-04,22:00:00
2014-02-04 22:00:00,화요일,차대사람,건조,맑음,교차로,화물,34,상해없음,보행자,남,19.0,중상,2014-02-04,22:00:00
2014-02-05 00:00:00,수요일,차대차,건조,맑음,단일로,승용,29,상해없음,승용,남,62.0,상해없음,2014-02-05,00:00:00
2014-02-05 00:00:00,수요일,차대차,건조,맑음,단일로,승용,24,상해없음,승용,남,18.0,경상,2014-02-05,00:00:00
2014-02-05 00:00:00,수요일,차대차,건조,맑음,교차로,승용,30,상해없음,승용,여,25.0,경상,2014-02-05,00:00:00
2014-02-05 13:00:00,수요일,차대차,건조,맑음,교차로,화물,57,상해없음,승용,남,58.0,경상,2014-02-05,13:00:00
2014-02-05 21:00:00,수요일,차대차,건조,맑음,단일로,승용,65,상해없음,승용,남,53.0,경상,2014-02-05,21:00:00
2014-02-05 22:00:00,수요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,25.0,경상,2014-02-05,22:00:00
2014-02-05 23:00:00,수요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,남,53.0,상해없음,2014-02-05,23:00:00
2014-02-06 00:00:00,목요일,차대차,건조,맑음,교차로,승용,54,상해없음,승용,남,52.0,경상,2014-02-06,00:00:00
2014-02-06 00:00:00,목요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,여,40.0,경상,2014-02-06,00:00:00
2014-02-06 00:00:00,목요일,차대사람,건조,맑음,교차로,승용,28,상해없음,보행자,여,22.0,중상,2014-02-06,00:00:00
2014-02-06 03:00:00,목요일,차대차,건조,기타,교차로,승용,31,상해없음,승용,여,37.0,경상,2014-02-06,03:00:00
2014-02-06 23:00:00,목요일,차대사람,습기,기타,단일로,승용,29,상해없음,보행자,여,47.0,경상,2014-02-06,23:00:00
2014-02-06 23:00:00,목요일,차대차,건조,맑음,단일로,승용,41,상해없음,승용,남,30.0,경상,2014-02-06,23:00:00
2014-02-07 00:00:00,금요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,여,55.0,경상,2014-02-07,00:00:00
2014-02-07 01:00:00,금요일,차대차,건조,흐림,교차로,승용,38,상해없음,승용,남,55.0,경상,2014-02-07,01:00:00
2014-02-07 02:00:00,금요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,51.0,부상신고,2014-02-07,02:00:00
2014-02-07 02:00:00,금요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,44.0,경상,2014-02-07,02:00:00
2014-02-07 02:00:00,금요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,52.0,경상,2014-02-07,02:00:00
2014-02-07 07:00:00,금요일,차대차,건조,맑음,단일로,승용,36,상해없음,화물,남,55.0,경상,2014-02-07,07:00:00
2014-02-07 08:00:00,금요일,차대차,기타,맑음,단일로,승용,31,상해없음,승용,남,43.0,경상,2014-02-07,08:00:00
2014-02-07 21:00:00,금요일,차대차,건조,맑음,단일로,승용,34,상해없음,승용,여,35.0,경상,2014-02-07,21:00:00
2014-02-07 22:00:00,금요일,차대차,건조,맑음,교차로,승용,47,상해없음,승용,남,39.0,경상,2014-02-07,22:00:00
2014-02-08 01:00:00,토요일,차대사람,건조,맑음,교차로,승용,41,상해없음,보행자,남,64.0,중상,2014-02-08,01:00:00
2014-02-08 01:00:00,토요일,차대차,건조,맑음,단일로,승용,33,상해없음,이륜,남,57.0,경상,2014-02-08,01:00:00
2014-02-08 04:00:00,토요일,차대사람,건조,흐림,단일로,승용,46,상해없음,보행자,남,60.0,경상,2014-02-08,04:00:00
2014-02-08 04:00:00,토요일,차대차,건조,흐림,단일로,승용,36,상해없음,승용,남,49.0,경상,2014-02-08,04:00:00
2014-02-08 05:00:00,토요일,차대차,건조,맑음,단일로,승용,27,상해없음,이륜,남,68.0,중상,2014-02-08,05:00:00
2014-02-08 07:00:00,토요일,차대차,건조,맑음,단일로,승용,26,부상신고,승용,남,34.0,중상,2014-02-08,07:00:00
2014-02-08 10:00:00,토요일,차대사람,건조,맑음,단일로,승용,21,상해없음,보행자,남,20.0,경상,2014-02-08,10:00:00
2014-02-08 19:00:00,토요일,차대사람,습기,눈,단일로,승용,26,상해없음,보행자,여,47.0,중상,2014-02-08,19:00:00
2014-02-09 01:00:00,일요일,차대차,결빙,눈,단일로,승용,37,상해없음,승용,남,53.0,경상,2014-02-09,01:00:00
2014-02-09 05:00:00,일요일,차대차,결빙,흐림,단일로,승용,38,상해없음,이륜,남,67.0,경상,2014-02-09,05:00:00
2014-02-09 09:00:00,일요일,차대차,습기,맑음,단일로,승용,29,상해없음,승용,여,26.0,경상,2014-02-09,09:00:00
2014-02-09 17:00:00,일요일,차대차,습기,흐림,교차로,승용,53,상해없음,승용,남,31.0,부상신고,2014-02-09,17:00:00
2014-02-09 17:00:00,일요일,차대사람,건조,맑음,교차로,승용,38,상해없음,보행자,여,43.0,경상,2014-02-09,17:00:00
2014-02-09 21:00:00,일요일,차대차,건조,맑음,단일로,승용,44,상해없음,승용,남,42.0,상해없음,2014-02-09,21:00:00
2014-02-09 23:00:00,일요일,차대차,건조,맑음,단일로,이륜,24,경상,승용,남,24.0,경상,2014-02-09,23:00:00
2014-02-10 01:00:00,월요일,차대차,건조,맑음,단일로,승용,27,상해없음,이륜,남,56.0,경상,2014-02-10,01:00:00
2014-02-10 08:00:00,월요일,차대차,건조,맑음,단일로,승용,54,상해없음,승용,여,54.0,중상,2014-02-10,08:00:00
2014-02-10 18:00:00,월요일,차대차,건조,맑음,단일로,승용,37,상해없음,승용,남,37.0,경상,2014-02-10,18:00:00
2014-02-10 22:00:00,월요일,차대차,건조,맑음,단일로,승용,29,상해없음,승용,남,57.0,상해없음,2014-02-10,22:00:00
2014-02-10 22:00:00,월요일,차대차,습기,맑음,단일로,승용,42,상해없음,승용,남,26.0,경상,2014-02-10,22:00:00
2014-02-10 22:00:00,월요일,차대차,건조,맑음,단일로,승용,46,상해없음,승용,남,54.0,경상,2014-02-10,22:00:00
2014-02-10 23:00:00,월요일,차대차,건조,맑음,교차로,승용,30,상해없음,승용,남,27.0,중상,2014-02-10,23:00:00
2014-02-10 23:00:00,월요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,50.0,경상,2014-02-10,23:00:00
2014-02-11 01:00:00,화요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,66.0,중상,2014-02-11,01:00:00
2014-02-11 01:00:00,화요일,차대차,건조,맑음,교차로,승용,41,상해없음,승용,남,46.0,경상,2014-02-11,01:00:00
2014-02-11 02:00:00,화요일,차대차,건조,맑음,교차로,승용,26,상해없음,승용,남,50.0,경상,2014-02-11,02:00:00
2014-02-11 02:00:00,화요일,차대차,건조,맑음,교차로,승용,36,상해없음,이륜,남,19.0,경상,2014-02-11,02:00:00
2014-02-11 14:00:00,화요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,여,41.0,경상,2014-02-11,14:00:00
2014-02-11 19:00:00,화요일,차대차,건조,맑음,단일로,승용,58,상해없음,승용,남,38.0,경상,2014-02-11,19:00:00
2014-02-11 22:00:00,화요일,차대차,건조,맑음,단일로,승용,35,상해없음,승용,남,61.0,경상,2014-02-11,22:00:00
2014-02-11 22:00:00,화요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,39.0,경상,2014-02-11,22:00:00
2014-02-11 23:00:00,화요일,차대차,기타,맑음,교차로,승용,26,상해없음,화물,남,44.0,경상,2014-02-11,23:00:00
2014-02-12 00:00:00,수요일,차대차,건조,맑음,교차로,승용,27,상해없음,승용,남,47.0,경상,2014-02-12,00:00:00
2014-02-12 01:00:00,수요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,62.0,경상,2014-02-12,01:00:00
2014-02-12 07:00:00,수요일,차대차,건조,맑음,단일로,승용,50,상해없음,화물,남,44.0,경상,2014-02-12,07:00:00
2014-02-12 07:00:00,수요일,차대차,건조,맑음,교차로,승용,21,상해없음,승용,남,60.0,중상,2014-02-12,07:00:00
2014-02-12 07:00:00,수요일,차대차,건조,맑음,단일로,승용,33,상해없음,화물,남,72.0,경상,2014-02-12,07:00:00
2014-02-12 19:00:00,수요일,차대차,건조,맑음,단일로,승용,54,상해없음,승용,여,48.0,경상,2014-02-12,19:00:00
2014-02-12 22:00:00,수요일,차대차,건조,맑음,단일로,승용,55,상해없음,승용,여,45.0,부상신고,2014-02-12,22:00:00
2014-02-13 00:00:00,목요일,차대차,건조,맑음,교차로,이륜,52,부상신고,승용,남,58.0,상해없음,2014-02-13,00:00:00
2014-02-13 01:00:00,목요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,63.0,중상,2014-02-13,01:00:00
2014-02-13 04:00:00,목요일,차대차,건조,맑음,교차로,화물,41,상해없음,승용,남,55.0,경상,2014-02-13,04:00:00
2014-02-13 07:00:00,목요일,차대차,건조,맑음,교차로,화물,47,상해없음,승용,여,47.0,중상,2014-02-13,07:00:00
2014-02-13 19:00:00,목요일,차대차,건조,맑음,단일로,승용,49,상해없음,승용,남,38.0,경상,2014-02-13,19:00:00
2014-02-13 19:00:00,목요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,37.0,경상,2014-02-13,19:00:00
2014-02-13 21:00:00,목요일,차대사람,건조,맑음,단일로,승용,61,상해없음,보행자,여,24.0,중상,2014-02-13,21:00:00
2014-02-13 23:00:00,목요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,50.0,상해없음,2014-02-13,23:00:00
2014-02-14 01:00:00,금요일,차대차,건조,맑음,단일로,화물,52,상해없음,승용,남,65.0,중상,2014-02-14,01:00:00
2014-02-14 01:00:00,금요일,차대사람,습기,맑음,단일로,이륜,36,상해없음,보행자,남,69.0,중상,2014-02-14,01:00:00
2014-02-14 01:00:00,금요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,여,43.0,경상,2014-02-14,01:00:00
2014-02-14 01:00:00,금요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,43.0,경상,2014-02-14,01:00:00
2014-02-14 03:00:00,금요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,48.0,경상,2014-02-14,03:00:00
2014-02-14 03:00:00,금요일,차대차,건조,맑음,교차로,승용,48,상해없음,승용,남,54.0,경상,2014-02-14,03:00:00
2014-02-14 09:00:00,금요일,차대차,건조,맑음,교차로,화물,54,상해없음,이륜,남,44.0,부상신고,2014-02-14,09:00:00
2014-02-14 21:00:00,금요일,차대사람,건조,맑음,단일로,이륜,56,상해없음,보행자,남,59.0,중상,2014-02-14,21:00:00
2014-02-14 22:00:00,금요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,37.0,부상신고,2014-02-14,22:00:00
2014-02-14 22:00:00,금요일,차대차,건조,맑음,단일로,승용,35,상해없음,승용,여,38.0,경상,2014-02-14,22:00:00
2014-02-14 23:00:00,금요일,차대사람,건조,맑음,단일로,승용,30,상해없음,보행자,남,42.0,경상,2014-02-14,23:00:00
2014-02-15 01:00:00,토요일,차대사람,건조,맑음,단일로,승용,30,상해없음,보행자,여,19.0,중상,2014-02-15,01:00:00
2014-02-15 01:00:00,토요일,차대차,건조,맑음,교차로,승용,27,상해없음,승용,남,31.0,경상,2014-02-15,01:00:00
2014-02-15 01:00:00,토요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,47.0,경상,2014-02-15,01:00:00
2014-02-15 01:00:00,토요일,차대차,건조,맑음,교차로,승용,47,상해없음,승용,남,35.0,중상,2014-02-15,01:00:00
2014-02-15 01:00:00,토요일,차대차,건조,맑음,단일로,승용,52,상해없음,승용,남,56.0,중상,2014-02-15,01:00:00
2014-02-15 01:00:00,토요일,차대차,건조,흐림,교차로,승용,34,상해없음,승용,남,39.0,경상,2014-02-15,01:00:00
2014-02-15 02:00:00,토요일,차대차,건조,맑음,단일로,승용,56,상해없음,승용,남,59.0,경상,2014-02-15,02:00:00
2014-02-15 04:00:00,토요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,55.0,경상,2014-02-15,04:00:00
2014-02-15 05:00:00,토요일,차대차,기타,기타,교차로,승용,51,상해없음,승용,여,65.0,경상,2014-02-15,05:00:00
2014-02-15 06:00:00,토요일,차대차,건조,맑음,단일로,승용,44,상해없음,승용,남,57.0,경상,2014-02-15,06:00:00
2014-02-15 09:00:00,토요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,44.0,경상,2014-02-15,09:00:00
2014-02-15 09:00:00,토요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,29.0,경상,2014-02-15,09:00:00
2014-02-15 09:00:00,토요일,차대차,건조,맑음,단일로,승용,20,상해없음,승용,여,65.0,부상신고,2014-02-15,09:00:00
2014-02-15 22:00:00,토요일,차대차,건조,맑음,단일로,승용,52,상해없음,승용,여,42.0,중상,2014-02-15,22:00:00
2014-02-15 23:00:00,토요일,차대차,건조,맑음,단일로,이륜,31,부상신고,승용,남,37.0,상해없음,2014-02-15,23:00:00
2014-02-16 00:00:00,일요일,차대차,건조,맑음,단일로,승용,54,상해없음,승용,남,49.0,경상,2014-02-16,00:00:00
2014-02-16 00:00:00,일요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,남,34.0,중상,2014-02-16,00:00:00
